source_file,entry_prompt,entry_concept,current_max_level,status,in_level2_article,level2_article_file,notes
friends_and_peer_interactions_entries.md,what is friendship?,what is friendship?,2,has_level2,yes,friends_and_peer_interactions_level2.md,"Claude entry-level review 2026-04-19: advance to Level 2 for richer friendship types, maintenance, and repair patterns. Quality pass verified 2026-04-19; article kept without edits. Gap pass completed 2026-04-20; existing article still covers the highest-value peer-social gaps without body edits."
friends_and_peer_interactions_entries.md,what is a classmate?,classmate,1,level1_only,no,,Claude entry-level review 2026-04-19: keep at Level 1; simple school-role definition. Quality pass verified 2026-04-19; still best left at Level 1. Gap pass completed 2026-04-20; still best left at Level 1 after rechecking the peer-social gap coverage.
friends_and_peer_interactions_entries.md,what is a teammate?,teammate,1,level1_only,no,,Claude entry-level review 2026-04-19: keep at Level 1; broader cooperation depth belongs elsewhere. Quality pass verified 2026-04-19; still best left at Level 1. Gap pass completed 2026-04-20; still best left at Level 1 after rechecking the peer-social gap coverage.
friends_and_peer_interactions_entries.md,what does play together mean?,what does play together mean?,1,level1_only,no,,Claude entry-level review 2026-04-19: keep at Level 1; richer material rides on invitation/playdate/friendship anchors. Quality pass verified 2026-04-19; still best left at Level 1. Gap pass completed 2026-04-20; still best left at Level 1 after rechecking the peer-social gap coverage.
friends_and_peer_interactions_entries.md,what does it mean to invite?,what does it mean to invite?,2,has_level2,yes,friends_and_peer_interactions_level2.md,"Claude entry-level review 2026-04-19: advance to Level 2 for invitation, refusal, and politeness scripts. Quality pass verified 2026-04-19; article kept without edits. Gap pass completed 2026-04-20; existing article still covers the highest-value peer-social gaps without body edits."
friends_and_peer_interactions_entries.md,what does it mean to argue?,what does it mean to argue?,2,has_level2,yes,friends_and_peer_interactions_level2.md,"Claude entry-level review 2026-04-19: advance to Level 2 for causes, regulation, and repair sequences. Quality pass verified 2026-04-19; article kept without edits. Gap pass completed 2026-04-20; existing article still covers the highest-value peer-social gaps without body edits."
friends_and_peer_interactions_entries.md,what does make up mean?,what does make up mean?,2,has_level2,yes,friends_and_peer_interactions_level2.md,Claude entry-level review 2026-04-19: advance to Level 2 for apology timing and friendship-repair structure. Quality pass verified 2026-04-19; article kept without edits. Gap pass completed 2026-04-20; existing article still covers the highest-value peer-social gaps without body edits.
friends_and_peer_interactions_entries.md,what is a playdate?,playdate,2,has_level2,yes,friends_and_peer_interactions_level2.md,"Claude entry-level review 2026-04-19: keep at Level 2 for planning, negotiation, and ending scripts. Quality pass verified 2026-04-19; article kept without edits. Gap pass completed 2026-04-20; existing article still covers the highest-value peer-social gaps without body edits."
friends_and_peer_interactions_entries.md,what does be my friend mean?,what does be my friend mean?,1,level1_only,no,,Claude entry-level review 2026-04-19: keep at Level 1; a narrow speech act already covered by broader invitation scripts. Quality pass verified 2026-04-19; still best left at Level 1. Gap pass completed 2026-04-20; still best left at Level 1 after rechecking the peer-social gap coverage.
future_planning_and_goals_entries.md,what is a plan?,plan,1,level1_only,no,,
future_planning_and_goals_entries.md,what is a dream for the future?,dream for the future,1,level1_only,no,,
future_planning_and_goals_entries.md,what does when I'm older mean?,what does when I'm older mean?,1,level1_only,no,,
future_planning_and_goals_entries.md,what does want to be mean?,what does want to be mean?,1,level1_only,no,,
future_planning_and_goals_entries.md,what does someday I will mean?,what does someday I will mean?,1,level1_only,no,,
future_planning_and_goals_entries.md,what is a future goal?,future goal,1,level1_only,no,,
future_planning_and_goals_entries.md,what does work toward mean?,what does work toward mean?,1,level1_only,no,,
future_planning_and_goals_entries.md,what does prepare for mean?,what does prepare for mean?,1,level1_only,no,,
future_planning_and_goals_entries.md,what does hope to mean?,what does hope to mean?,1,level1_only,no,,
garden_and_planting_basics_entries.md,what is gardening?,what is gardening?,1,level1_only,no,,
garden_and_planting_basics_entries.md,what is soil?,what is soil?,1,level1_only,no,,
garden_and_planting_basics_entries.md,what is compost?,what is compost?,1,level1_only,no,,
garden_and_planting_basics_entries.md,what is a pot?,pot,1,level1_only,no,,
garden_and_planting_basics_entries.md,what is a garden bed?,garden bed,1,level1_only,no,,
garden_and_planting_basics_entries.md,what does plant a seed mean?,what does plant a seed mean?,1,level1_only,no,,
garden_and_planting_basics_entries.md,what is a root?,root,1,level1_only,no,,
garden_and_planting_basics_entries.md,what is a sprout?,sprout,1,level1_only,no,,
garden_and_planting_basics_entries.md,what does weed mean?,what does weed mean?,1,level1_only,no,,
garden_and_planting_basics_entries.md,what does give it water and sun mean?,what does give it water and sun mean?,1,level1_only,no,,
greetings_and_social_salutations_entries.md,what is a greeting?,greeting,1,level1_only,no,,
greetings_and_social_salutations_entries.md,what does hello mean?,what does hello mean?,1,level1_only,no,,
greetings_and_social_salutations_entries.md,what does hi mean?,what does hi mean?,1,level1_only,no,,
greetings_and_social_salutations_entries.md,what does good morning mean?,what does good morning mean?,1,level1_only,no,,
greetings_and_social_salutations_entries.md,what does good night mean?,what does good night mean?,1,level1_only,no,,
greetings_and_social_salutations_entries.md,what is a goodbye?,goodbye,1,level1_only,no,,
greetings_and_social_salutations_entries.md,what does see you later mean?,what does see you later mean?,1,level1_only,no,,
greetings_and_social_salutations_entries.md,what does nice to meet you mean?,what does nice to meet you mean?,1,level1_only,no,,
greetings_and_social_salutations_entries.md,what does welcome mean?,what does welcome mean?,1,level1_only,no,,
group_roles_and_participation_entries.md,what is a group role?,group role,1,level1_only,no,,
group_roles_and_participation_entries.md,what is a leader?,leader,1,level1_only,no,,
group_roles_and_participation_entries.md,what is a follower?,follower,1,level1_only,no,,
group_roles_and_participation_entries.md,what is a helper?,helper,1,level1_only,no,,
group_roles_and_participation_entries.md,what is a partner?,partner,1,level1_only,no,,
group_roles_and_participation_entries.md,what is a team member?,team member,1,level1_only,no,,
group_roles_and_participation_entries.md,what is an audience?,audience,1,level1_only,no,,
group_roles_and_participation_entries.md,what is a volunteer?,volunteer,1,level1_only,no,,
group_roles_and_participation_entries.md,what is a captain?,captain,1,level1_only,no,,
group_roles_and_participation_entries.md,what is a timekeeper?,timekeeper,1,level1_only,no,,
group_roles_and_participation_entries.md,what does whose turn is it mean?,what does whose turn is it mean?,1,level1_only,no,,
growth_and_life_stages_human_entries.md,what is a life stage?,life stage,1,level1_only,no,,
growth_and_life_stages_human_entries.md,what is a baby?,baby,1,level1_only,no,,
growth_and_life_stages_human_entries.md,what is a toddler?,toddler,1,level1_only,no,,
growth_and_life_stages_human_entries.md,what is a child?,child,1,level1_only,no,,
growth_and_life_stages_human_entries.md,what is a teenager?,teenager,1,level1_only,no,,
growth_and_life_stages_human_entries.md,what is an adult?,adult,1,level1_only,no,,
growth_and_life_stages_human_entries.md,what is a grown-up?,grown-up,1,level1_only,no,,
growth_and_life_stages_human_entries.md,what does it mean to grow up?,what does it mean to grow up?,1,level1_only,no,,
growth_and_life_stages_human_entries.md,what does when I was little mean?,what does when I was little mean?,1,level1_only,no,,
growth_and_life_stages_human_entries.md,what is an elderly person?,elderly person,1,level1_only,no,,
growth_and_life_stages_human_entries.md,what is a milestone?,milestone,1,level1_only,no,,
growth_and_life_stages_human_entries.md,what is a lifetime?,lifetime,1,level1_only,no,,
health_and_wellness_entries.md,what is health?,health,1,level1_only,no,,Gap pass completed 2026-04-20: Level 1 remains sufficient because this broad umbrella health term stays useful as a compact anchor without needing dedicated scenario treatment.
health_and_wellness_entries.md,what is wellness?,wellness,1,level1_only,no,,Gap pass completed 2026-04-20: Level 1 remains sufficient because this broad habit-and-care umbrella remains adequately covered by the Level 1 anchor.
health_and_wellness_entries.md,what is a fever?,fever,2,has_level2,yes,training_data/wiki/level2_articles/health_and_wellness_level2.md,"Gap pass completed 2026-04-20: article retained without edits; temperature-check, rest, symptom-reporting, and tell-an-adult guidance still earn Level 2."
health_and_wellness_entries.md,what is a cough?,cough,2,has_level2,yes,training_data/wiki/level2_articles/health_and_wellness_level2.md,"Gap pass completed 2026-04-20: article retained without edits; cover-your-mouth, spread-reduction, school-vs-home, and escalation guidance still earn Level 2."
health_and_wellness_entries.md,what is a sore throat?,sore throat,2,has_level2,yes,training_data/wiki/level2_articles/health_and_wellness_level2.md,"Gap pass completed 2026-04-20: article retained without edits; swallowing discomfort, drink/rest choices, morning dryness, and doctor-escalation guidance still earn Level 2."
health_and_wellness_entries.md,what is a headache?,headache,2,has_level2,yes,training_data/wiki/level2_articles/health_and_wellness_level2.md,"Gap pass completed 2026-04-20: article retained without edits; cause-spotting, quiet-room coping, adult notification, and activity-limit guidance still earn Level 2."
health_and_wellness_entries.md,what is a stomachache?,stomachache,2,has_level2,yes,training_data/wiki/level2_articles/health_and_wellness_level2.md,"Gap pass completed 2026-04-20: article retained without edits; cause-branching, comfort steps, eating decisions, and serious-pain escalation still earn Level 2."
health_and_wellness_entries.md,what is a cut?,cut,2,has_level2,yes,training_data/wiki/level2_articles/health_and_wellness_level2.md,"Gap pass completed 2026-04-20: article retained without edits; bleeding response, washing, bandage use, and healing-vs-doctor thresholds still earn Level 2."
health_and_wellness_entries.md,what is a bruise?,bruise,2,has_level2,yes,training_data/wiki/level2_articles/health_and_wellness_level2.md,"Gap pass completed 2026-04-20: article retained without edits; color-change explanation, ice use, bruise-vs-scrape distinction, and tell-an-adult guidance still earn Level 2."
health_and_wellness_entries.md,what is a bandage?,bandage,1,level1_only,no,,Gap pass completed 2026-04-20: Level 1 remains sufficient because bandage functions mainly as supporting care-object vocabulary inside the cut section.
health_and_wellness_entries.md,what is medicine?,medicine,2,has_level2,yes,training_data/wiki/level2_articles/health_and_wellness_level2.md,"Gap pass completed 2026-04-20: article retained without edits; medicine forms, adult dosing control, taste resistance, and safety-not-candy guidance still earn Level 2."
